doc_id,agreement_id,sentence_number,entity,entity_type,org_correction,corrected_entity_org,entity_correction,entity_abr
8,1551,18, Chin State Government, ORG ,Chin National Front (CNF),ORG,Chin National Front (CNF),CNF
8,1551,23, CNF, ORG ,Chin National Front (CNF),ORG,Chin National Front (CNF),CNF
8,1551,24, CNF, ORG ,Chin National Front (CNF),ORG,Chin National Front (CNF),CNF
8,1551,24, Chin State Government, ORG ,Chin National Front (CNF),ORG,Chin National Front (CNF),CNF
8,1551,24, Union Government, ORG ,Government of the Republic of the Union of Myanmar,ORG,Government of the Republic of the Union of Myanmar,Gov. of Myanmar
8,1551,25, Chin, PERSON ,Chin National Front (CNF),ORG,Chin National Front (CNF),CNF
8,1551,26, Government â€™s Order, ORG ,Government of the Republic of the Union of Myanmar,ORG,Government of the Republic of the Union of Myanmar,Gov. of Myanmar
8,1551,28, Chin, ORG ,Chin National Front (CNF),ORG,Chin National Front (CNF),CNF
8,1551,28, CNF, ORG ,Chin National Front (CNF),ORG,Chin National Front (CNF),CNF
8,1551,29, Chin National Day, ORG ,Chin National Front (CNF),ORG,Chin National Front (CNF),CNF
8,1551,33, CNF, ORG ,Chin National Front (CNF),ORG,Chin National Front (CNF),CNF
8,1551,33, CNA, ORG ,Chin National Front (CNF),ORG,Chin National Front (CNF),CNF
8,1551,34, CNF, ORG ,Chin National Front (CNF),ORG,Chin National Front (CNF),CNF
8,1551,35, CNF, ORG ,Chin National Front (CNF),ORG,Chin National Front (CNF),CNF
8,1551,36, CNF, ORG ,Chin National Front (CNF),ORG,Chin National Front (CNF),CNF
8,1551,47, Union Government, ORG ,Government of the Republic of the Union of Myanmar,ORG,Government of the Republic of the Union of Myanmar,Gov. of Myanmar
8,1551,53, CNF, ORG ,Chin National Front (CNF),ORG,Chin National Front (CNF),CNF
8,1551,53, Chin State Government, ORG ,Chin National Front (CNF),ORG,Chin National Front (CNF),CNF
8,1551,53, Union Peace Team Crisis Mediating Body, ORG ,Union Peace Dialogue Joint Committee (UPDJC),ORG,Union Peace Dialogue Joint Committee (UPDJC),UPDJC
10,1553,0, KNU, ORG ,Karen National Union (KNU)/Karen National Liberation Army (KNLA),ORG,Karen National Union (KNU)/Karen National Liberation Army (KNLA),KNU/KNLA
10,1553,0, Burmese Government, ORG ,Government of the Republic of the Union of Myanmar,ORG,Government of the Republic of the Union of Myanmar,Gov. of Myanmar
10,1553,0, KNU, ORG ,Karen National Union (KNU)/Karen National Liberation Army (KNLA),ORG,Karen National Union (KNU)/Karen National Liberation Army (KNLA),KNU/KNLA
10,1553,1, KNU, ORG ,Karen National Union (KNU)/Karen National Liberation Army (KNLA),ORG,Karen National Union (KNU)/Karen National Liberation Army (KNLA),KNU/KNLA
10,1553,2, KNU, ORG ,Karen National Union (KNU)/Karen National Liberation Army (KNLA),ORG,Karen National Union (KNU)/Karen National Liberation Army (KNLA),KNU/KNLA
10,1553,3, KNU, ORG ,Karen National Union (KNU)/Karen National Liberation Army (KNLA),ORG,Karen National Union (KNU)/Karen National Liberation Army (KNLA),KNU/KNLA
10,1553,3, KNU, ORG ,Karen National Union (KNU)/Karen National Liberation Army (KNLA),ORG,Karen National Union (KNU)/Karen National Liberation Army (KNLA),KNU/KNLA
10,1553,4, KNU, ORG ,Karen National Union (KNU)/Karen National Liberation Army (KNLA),ORG,Karen National Union (KNU)/Karen National Liberation Army (KNLA),KNU/KNLA
10,1553,5, KNU, ORG ,Karen National Union (KNU)/Karen National Liberation Army (KNLA),ORG,Karen National Union (KNU)/Karen National Liberation Army (KNLA),KNU/KNLA
12,1557,0, NMSP, ORG ,New Mon State Party (NMSP),ORG,New Mon State Party (NMSP),NMSP
12,1557,1, NMSP, ORG ,New Mon State Party (NMSP),ORG,New Mon State Party (NMSP),NMSP
12,1557,7, NMSP, ORG ,New Mon State Party (NMSP),ORG,New Mon State Party (NMSP),NMSP
13,1558,0, Naga, PERSON ,National Socialist Council of Nagaland (NSCN),ORG,National Socialist Council of Nagaland (NSCN),NSCN
13,1558,0, NSCN, ORG ,National Socialist Council of Nagaland (NSCN),ORG,National Socialist Council of Nagaland (NSCN),NSCN
13,1558,2, Tatmadaw, PERSON ,Tatmadaw,ORG,Tatmadaw,Tatmadaw
13,1558,2, NSCN, ORG ,National Socialist Council of Nagaland (NSCN),ORG,National Socialist Council of Nagaland (NSCN),NSCN
13,1558,3, NSCN, ORG ,National Socialist Council of Nagaland (NSCN),ORG,National Socialist Council of Nagaland (NSCN),NSCN
13,1558,4, NSCN, ORG ,National Socialist Council of Nagaland (NSCN),ORG,National Socialist Council of Nagaland (NSCN),NSCN
13,1558,5, NSCN, ORG ,National Socialist Council of Nagaland (NSCN),ORG,National Socialist Council of Nagaland (NSCN),NSCN
14,1559,0, SSA - S Government Ceasefire Agreement, ORG ,Shan State Progress Party (SSPP)/Shan State Army (SSA),ORG,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA
14,1559,0, Shan State, GPE ,Shan State Progress Party (SSPP)/Shan State Army (SSA),ORG,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA
14,1559,17, Union Government, ORG ,Government of the Republic of the Union of Myanmar,ORG,Government of the Republic of the Union of Myanmar,Gov. of Myanmar
15,1560,0, SSA - S Government 11, ORG ,Shan State Progress Party (SSPP)/Shan State Army (SSA),ORG,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA
15,1560,0, Shan State, GPE ,Shan State Progress Party (SSPP)/Shan State Army (SSA),ORG,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA
15,1560,6, SSA, ORG ,Shan State Progress Party (SSPP)/Shan State Army (SSA),ORG,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA
15,1560,12, SSA - S, ORG ,Shan State Progress Party (SSPP)/Shan State Army (SSA),ORG,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA
15,1560,13, SSA, ORG ,Shan State Progress Party (SSPP)/Shan State Army (SSA),ORG,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA
16,1561,0, SSA - S Government, ORG ,Shan State Progress Party (SSPP)/Shan State Army (SSA),ORG,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA
16,1561,1, Restoration Council Shan State / Shan State Army, ORG ,Shan State Progress Party (SSPP)/Shan State Army (SSA),ORG,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA
16,1561,1, Shan State, GPE ,Shan State Progress Party (SSPP)/Shan State Army (SSA),ORG,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA
16,1561,4, UPWC, ORG ,Union Peacemaking Working Committee (UPWC),ORG,Union Peacemaking Working Committee (UPWC),UPWC
17,1562,0, SSPP / SSA - N Government  Preliminary Peace, ORG ,Shan State Progress Party (SSPP)/Shan State Army (SSA),ORG,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA
17,1562,0, Shan State Progressive Party, ORG ,Shan State Progress Party (SSPP)/Shan State Army (SSA),ORG,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA
17,1562,0, SSPP)/ Shan State Army, ORG ,Shan State Progress Party (SSPP)/Shan State Army (SSA),ORG,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA
17,1562,1, Shan State, ORG ,Shan State Progress Party (SSPP)/Shan State Army (SSA),ORG,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA
17,1562,2, Shan State Progressive Party, ORG ,Shan State Progress Party (SSPP)/Shan State Army (SSA),ORG,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA
17,1562,4, Shan State Minster Security, ORG ,Shan State Progress Party (SSPP)/Shan State Army (SSA),ORG,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA
17,1562,4, SSPP / Shan State Army Sao Khun Hsai, ORG ,Shan State Progress Party (SSPP)/Shan State Army (SSA),ORG,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA
17,1562,6, Tatmadaw, PERSON ,Tatmadaw,ORG,Tatmadaw,Tatmadaw
17,1562,6, SSPP / Shan State Army, ORG ,Shan State Progress Party (SSPP)/Shan State Army (SSA),ORG,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA
17,1562,7, SSPP / Shan State Army, ORG ,Shan State Progress Party (SSPP)/Shan State Army (SSA),ORG,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA
17,1562,12, Shan State Progressive, ORG ,Shan State Progress Party (SSPP)/Shan State Army (SSA),ORG,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA
17,1562,12, Party/ Shan State Army, ORG ,Shan State Progress Party (SSPP)/Shan State Army (SSA),ORG,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA
17,1562,14, Shan State, GPE ,Shan State Progress Party (SSPP)/Shan State Army (SSA),ORG,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA
17,1562,14, Shan State Progressive Party, ORG ,Shan State Progress Party (SSPP)/Shan State Army (SSA),ORG,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA
17,1562,16, Shan State Progressive Party, ORG ,Shan State Progress Party (SSPP)/Shan State Army (SSA),ORG,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA
17,1562,19, SSPP / Shan State Army, ORG ,Shan State Progress Party (SSPP)/Shan State Army (SSA),ORG,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA
19,1564,0, KNU Press Release, ORG ,Karen National Union (KNU)/Karen National Liberation Army (KNLA),ORG,Karen National Union (KNU)/Karen National Liberation Army (KNLA),KNU/KNLA
19,1564,0, KNU Delegation, ORG ,Karen National Union (KNU)/Karen National Liberation Army (KNLA),ORG,Karen National Union (KNU)/Karen National Liberation Army (KNLA),KNU/KNLA
19,1564,0, KNU Delegation, ORG ,Karen National Union (KNU)/Karen National Liberation Army (KNLA),ORG,Karen National Union (KNU)/Karen National Liberation Army (KNLA),KNU/KNLA
19,1564,1, KNU, ORG ,Karen National Union (KNU)/Karen National Liberation Army (KNLA),ORG,Karen National Union (KNU)/Karen National Liberation Army (KNLA),KNU/KNLA
19,1564,17, KNU, ORG ,Karen National Union (KNU)/Karen National Liberation Army (KNLA),ORG,Karen National Union (KNU)/Karen National Liberation Army (KNLA),KNU/KNLA
21,1579,0, PNLO, ORG ,Pa-O National Liberation Organisation (PNLO),ORG,Pa-O National Liberation Organisation (PNLO),PNLO
21,1579,0, Myanmar Government, ORG ,Government of the Republic of the Union of Myanmar,ORG,Government of the Republic of the Union of Myanmar,Gov. of Myanmar
22,1580,0, PNLO, ORG ,Pa-O National Liberation Organisation (PNLO),ORG,Pa-O National Liberation Organisation (PNLO),PNLO
22,1580,0, UPWC, ORG ,Union Peacemaking Working Committee (UPWC),ORG,Union Peacemaking Working Committee (UPWC),UPWC
22,1580,1, PNLO, ORG ,Pa-O National Liberation Organisation (PNLO),ORG,Pa-O National Liberation Organisation (PNLO),PNLO
22,1580,2, PNLO, ORG ,Pa-O National Liberation Organisation (PNLO),ORG,Pa-O National Liberation Organisation (PNLO),PNLO
22,1580,10, UPWC, ORG ,Union Peacemaking Working Committee (UPWC),ORG,Union Peacemaking Working Committee (UPWC),UPWC
22,1580,10, PNLO, ORG ,Pa-O National Liberation Organisation (PNLO),ORG,Pa-O National Liberation Organisation (PNLO),PNLO
22,1580,11, PNLO, ORG ,Pa-O National Liberation Organisation (PNLO),ORG,Pa-O National Liberation Organisation (PNLO),PNLO
22,1580,11, PNLO, ORG ,Pa-O National Liberation Organisation (PNLO),ORG,Pa-O National Liberation Organisation (PNLO),PNLO
22,1580,11, PNLO, ORG ,Pa-O National Liberation Organisation (PNLO),ORG,Pa-O National Liberation Organisation (PNLO),PNLO
22,1580,12, PNLO, ORG ,Pa-O National Liberation Organisation (PNLO),ORG,Pa-O National Liberation Organisation (PNLO),PNLO
22,1580,16, PNLO, ORG ,Pa-O National Liberation Organisation (PNLO),ORG,Pa-O National Liberation Organisation (PNLO),PNLO
22,1580,16, UPWC, ORG ,Union Peacemaking Working Committee (UPWC),ORG,Union Peacemaking Working Committee (UPWC),UPWC
22,1580,16, PNLO, ORG ,Pa-O National Liberation Organisation (PNLO),ORG,Pa-O National Liberation Organisation (PNLO),PNLO
22,1580,16, UNFC, ORG ,United Nationalities Federal Council (UNFC),ORG,United Nationalities Federal Council (UNFC),UNFC
22,1580,18, PNLO, ORG ,Pa-O National Liberation Organisation (PNLO),ORG,Pa-O National Liberation Organisation (PNLO),PNLO
23,1581,0, Kachin Independence Organization, ORG ,Kachin Independence Organisation (KIO),ORG,Kachin Independence Organisation (KIO),KIO
23,1581,0, KIO, ORG ,Kachin Independence Organisation (KIO),ORG,Kachin Independence Organisation (KIO),KIO
23,1581,5, KIO, ORG ,Kachin Independence Organisation (KIO),ORG,Kachin Independence Organisation (KIO),KIO
24,1582,19, U.N., ORG ,United Nations,ORG,United Nations,UN
26,1603,0, SSA - S, ORG ,Shan State Progress Party (SSPP)/Shan State Army (SSA),ORG,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA
26,1603,1, UNODC, ORG ,United Nations Office on Drugs and Crime (UNODC),ORG,United Nations Office on Drugs and Crime (UNODC),UNODC
26,1603,2, UNODC, ORG ,United Nations Office on Drugs and Crime (UNODC),ORG,United Nations Office on Drugs and Crime (UNODC),UNODC
26,1603,5, UNODC, ORG ,United Nations Office on Drugs and Crime (UNODC),ORG,United Nations Office on Drugs and Crime (UNODC),UNODC
26,1603,6, UNODC, ORG ,United Nations Office on Drugs and Crime (UNODC),ORG,United Nations Office on Drugs and Crime (UNODC),UNODC
26,1603,8, Shan State Police Force, ORG ,Shan State Progress Party (SSPP)/Shan State Army (SSA),ORG,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA
26,1603,9, UNODC, ORG ,United Nations Office on Drugs and Crime (UNODC),ORG,United Nations Office on Drugs and Crime (UNODC),UNODC
26,1603,9, UNODC, ORG ,United Nations Office on Drugs and Crime (UNODC),ORG,United Nations Office on Drugs and Crime (UNODC),UNODC
27,1841,55, Arakan Liberation Party Arakan National Council, ORG ,Arakan Army,ORG,Arakan Army,AA
27,1841,57, General Arakan Army Chin National, ORG ,Arakan Army,ORG,Arakan Army,AA
27,1841,59, Democratic Karen Benevolent Army, ORG ,Karen National Union (KNU)/Karen National Liberation Army (KNLA),ORG,Karen National Union (KNU)/Karen National Liberation Army (KNLA),KNU/KNLA
27,1841,62, Karen National Union Foreign & Public Relations Department, ORG ,Karen National Union (KNU)/Karen National Liberation Army (KNLA),ORG,Karen National Union (KNU)/Karen National Liberation Army (KNLA),KNU/KNLA
27,1841,62, KNU / KNLA Peace Council 9, ORG ,Karen National Union (KNU)/Karen National Liberation Army (KNLA),ORG,Karen National Union (KNU)/Karen National Liberation Army (KNLA),KNU/KNLA
27,1841,64, Lahu Democratic Union Myanmar National Democratic Alliance Army, ORG ,Lahu Democratic Union,ORG,Lahu Democratic Union,LDU
28,2369,3, Union Peace Dialogue Joint Committee, ORG ,Union Level Joint Ceasefire Monitoring Committee (JMC-U),ORG,Union Level Joint Ceasefire Monitoring Committee (JMC-U),JMC-U
28,2369,3, UPDJC, ORG ,Union Peace Dialogue Joint Committee (UPDJC),ORG,Union Peace Dialogue Joint Committee (UPDJC),UPDJC
28,2369,8, Government Group, ORG ,Government of the Republic of the Union of Myanmar,ORG,Government of the Republic of the Union of Myanmar,Gov. of Myanmar
28,2369,9, Hluttaw Group  3, ORG ,Hluttaw,ORG,Hluttaw,Hluttaw
28,2369,10, Tatmadaw Group  4, ORG ,Tatmadaw,ORG,Tatmadaw,Tatmadaw
28,2369,11, Ethnic Armed Organization Group  5, ORG ,Ethnic Armed Organizations (EAO),ORG,Ethnic Armed Organizations (EAO),EAO
28,2369,12, Government Group, ORG ,Government of the Republic of the Union of Myanmar,ORG,Government of the Republic of the Union of Myanmar,Gov. of Myanmar
28,2369,12, Ethnic Armed Organization Group  U Zein Khan Ram  Ethnic Representative Political Parties Group, ORG ,Ethnic Armed Organizations (EAO),ORG,Ethnic Armed Organizations (EAO),EAO
28,2369,27, UPDJC, ORG ,Union Peace Dialogue Joint Committee (UPDJC),ORG,Union Peace Dialogue Joint Committee (UPDJC),UPDJC
28,2369,27, JMC, ORG ,Joint Monitoring Committee (JMC),ORG,Joint Monitoring Committee (JMC),JMC
28,2369,35, Hluttaw, GPE ,Hluttaw,ORG,Hluttaw,Hluttaw
28,2369,35, Tatmadaw, PERSON ,Tatmadaw,ORG,Tatmadaw,Tatmadaw
28,2369,41, UPDJC, ORG ,Union Peace Dialogue Joint Committee (UPDJC),ORG,Union Peace Dialogue Joint Committee (UPDJC),UPDJC
28,2369,43, UPDJC, ORG ,Union Peace Dialogue Joint Committee (UPDJC),ORG,Union Peace Dialogue Joint Committee (UPDJC),UPDJC
30,770,0, Mongla Armed Group ( Special Region 4 - Northern Shan State, ORG ,Shan State Progress Party (SSPP)/Shan State Army (SSA),ORG,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA
31,771,0, CNF Government, ORG ,Chin National Front (CNF),ORG,Chin National Front (CNF),CNF
31,771,0, Chin National â€™s, ORG ,Chin National Front (CNF),ORG,Chin National Front (CNF),CNF
31,771,2, Chin State Government, ORG ,Chin National Front (CNF),ORG,Chin National Front (CNF),CNF
31,771,3, Chin State Government, ORG ,Chin National Front (CNF),ORG,Chin National Front (CNF),CNF
31,771,5, Chin National / Army, ORG ,Chin National Front (CNF),ORG,Chin National Front (CNF),CNF
31,771,7, Chin State Government, ORG ,Chin National Front (CNF),ORG,Chin National Front (CNF),CNF
31,771,8, Chin State Government, ORG ,Chin National Front (CNF),ORG,Chin National Front (CNF),CNF
31,771,10, Chin State Government, ORG ,Chin National Front (CNF),ORG,Chin National Front (CNF),CNF
31,771,11, Chin State Government, ORG ,Chin National Front (CNF),ORG,Chin National Front (CNF),CNF
31,771,13, Chin State Government, ORG ,Chin National Front (CNF),ORG,Chin National Front (CNF),CNF
31,771,14, Chin State Government, ORG ,Chin National Front (CNF),ORG,Chin National Front (CNF),CNF
31,771,14, Chin State Government, ORG ,Chin National Front (CNF),ORG,Chin National Front (CNF),CNF
31,771,15, Chin State Government, ORG ,Chin National Front (CNF),ORG,Chin National Front (CNF),CNF
31,771,16, Chin State Government, ORG ,Chin National Front (CNF),ORG,Chin National Front (CNF),CNF
32,773,0, Shan State Progressive Party / Shan State Army, ORG ,Shan State Progress Party (SSPP)/Shan State Army (SSA),ORG,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA
32,773,0, Shan State, GPE ,Shan State Progress Party (SSPP)/Shan State Army (SSA),ORG,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA
32,773,0, Shan State Progressive Party, ORG ,Shan State Progress Party (SSPP)/Shan State Army (SSA),ORG,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA
32,773,2, Shan State Progressive Party, ORG ,Shan State Progress Party (SSPP)/Shan State Army (SSA),ORG,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA
33,774,0, NMSP, ORG ,New Mon State Party (NMSP),ORG,New Mon State Party (NMSP),NMSP
33,774,0, NMSP, ORG ,New Mon State Party (NMSP),ORG,New Mon State Party (NMSP),NMSP
34,775,0, KNU, ORG ,Karen National Union (KNU)/Karen National Liberation Army (KNLA),ORG,Karen National Union (KNU)/Karen National Liberation Army (KNLA),KNU/KNLA
34,775,0, KNLA Peace Council, ORG ,Karen National Union (KNU)/Karen National Liberation Army (KNLA),ORG,Karen National Union (KNU)/Karen National Liberation Army (KNLA),KNU/KNLA
34,775,0, Tatmadaw, PERSON ,Tatmadaw,ORG,Tatmadaw,Tatmadaw
34,775,0, KNU / KNLA Peace Council, ORG ,Karen National Union (KNU)/Karen National Liberation Army (KNLA),ORG,Karen National Union (KNU)/Karen National Liberation Army (KNLA),KNU/KNLA
34,775,1, KNU, ORG ,Karen National Union (KNU)/Karen National Liberation Army (KNLA),ORG,Karen National Union (KNU)/Karen National Liberation Army (KNLA),KNU/KNLA
34,775,1, KNLA Peace Council, ORG ,Karen National Union (KNU)/Karen National Liberation Army (KNLA),ORG,Karen National Union (KNU)/Karen National Liberation Army (KNLA),KNU/KNLA
34,775,5, KNU, ORG ,Karen National Union (KNU)/Karen National Liberation Army (KNLA),ORG,Karen National Union (KNU)/Karen National Liberation Army (KNLA),KNU/KNLA
34,775,5, KNLA Peace Council, ORG ,Karen National Union (KNU)/Karen National Liberation Army (KNLA),ORG,Karen National Union (KNU)/Karen National Liberation Army (KNLA),KNU/KNLA
34,775,7, KNU, ORG ,Karen National Union (KNU)/Karen National Liberation Army (KNLA),ORG,Karen National Union (KNU)/Karen National Liberation Army (KNLA),KNU/KNLA
34,775,7, KNLA Peace Council, ORG ,Karen National Union (KNU)/Karen National Liberation Army (KNLA),ORG,Karen National Union (KNU)/Karen National Liberation Army (KNLA),KNU/KNLA
35,776,0, Rakhine State Liberation Party, ORG ,Rakhine State Liberation Party (RSLP),ORG,Rakhine State Liberation Party (RSLP),RSLP
35,776,0, Tatmadaw, PERSON ,Tatmadaw,ORG,Tatmadaw,Tatmadaw
35,776,0, Rakhine State Liberation Party, ORG ,Rakhine State Liberation Party (RSLP),ORG,Rakhine State Liberation Party (RSLP),RSLP
35,776,1, Rakhine State Liberation Party, ORG ,Rakhine State Liberation Party (RSLP),ORG,Rakhine State Liberation Party (RSLP),RSLP
35,776,2, Rakhine State Liberation Party, ORG ,Rakhine State Liberation Party (RSLP),ORG,Rakhine State Liberation Party (RSLP),RSLP
35,776,3, Union Government, ORG ,Government of the Republic of the Union of Myanmar,ORG,Government of the Republic of the Union of Myanmar,Gov. of Myanmar
35,776,3, Rakhine State Liberation Party, ORG ,Rakhine State Liberation Party (RSLP),ORG,Rakhine State Liberation Party (RSLP),RSLP
35,776,5, Rakhine State Liberation Party, ORG ,Rakhine State Liberation Party (RSLP),ORG,Rakhine State Liberation Party (RSLP),RSLP
